"","BLOCK","Fertilizer","Mowing","Ditch","treatment","QUADRAT..","DATA.TYPE","Year","Agalinus.purpurea","Aster.novi.belgii","Bidens.bipinnata","Chamaecrista.fasciculata","Clematis.dioscoreifolia","Desmodium.sp.","Drosera.sp.","Erechtites.graminifolia","Eupatorium.capillifolium","Eupatorium.pilosum","Eupatorium.recurvans","Eupatorium.rotundifolium","Eupatorium.semiserratum","Euthamia.caroliniana","Galium.sp.","Gelsemium.sempervirens","Gnaphalium.purpureum","Gratiola.pilosa","Hypericum.sp.","Lespedeza.capitata","Lespedeza.hirta","Lobelia.nuttallii","Ludwigia.alternifolia","Ludwigia.hirtella","Lycopodium","Melothria.pendula","Osmunda.cinnamomea","Osmunda.regalis","Packera.tomentosa","Polygala.cruciata","Polygala.lutea","Polygonum.sp.","Pteridium.aquilinum","Pycnanthemum.flexuosum","Rhexia.mariana","Rhexia.virginica","Rhus.radicans","Rubus.hispidus","Scutellaria.integrifolia","Smilax.glauca","Smilax.rotundifolia","Solanum.carolinense","Solidago.pinetorum","Solidago.puberula","Solidago.rugosa","Solidago.stricta","Sphagnum.sp","Viola.primulifolia","Acer.rubrum","Amelanchier.canadensis","Aronia.arbutus","Callicarpa.americana","Clethra.alnifolia","Crataegus.sp.","Cyrilla.racemiflora","Ilex.glabra","Ilex.opaca","Itea.virginica","Liquidambar.styraciflua","Magnolia.virginica","Nyssa.sylvatica","Pinus.taeda","Prunus.serotina","Rhus.copallinum","Rubus.argutus","Symplocos.tinctoria","Vaccinium.sp.","Viburnum.nudum","Amphicarpum.purshii","Andropogon.virginica","Aristida.virgata","Arundinaria.tecta","Calamagrostis.coarctata","Chasmanthium.laxum","Dichanthelium.lucidum","Dichanthelium.scabriusculum","Dichanthelium.scoparium","Juncus.biflorus","Juncus.canadensis","Juncus.dichotomus","Juncus.effusus","Carex.glaucescens","Rhynchospora.chalarocephala","Rhynchospora.inexpansa","Saccharum.giganteum","Scirpus.cyperinus","Scleria.minor","Xyris.sp"
"783",5,0,0,1,"C",27,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0.00413223140495868,0,0,0,0,0.510784116105624,0.0413223140495868,0,0,0,0,0.0487804878048781,0,0,0.00413223140495868,0.0413223140495868,0.462003628300746,0,0.167002620439428,0,0,0,0,0,0,0,0.0975609756097561,0,0,0.0206611570247934,0,0,0,0,0,0.121951219512195,0,0.187663777464221,0,0.24390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784",6,0,0,0,"C",31,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.021551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23132183908046,0,0,0,0,0,0.0517241379310345,0,0,0.431034482758621,0,0.252873563218391,0,0.252873563218391,0,0.107758620689655,0,0,0.021551724137931,0,0,0.23132183908046,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.0646551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785",6,0,0,0,"C",32,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359712230215827,0,0,0,0,0,0.0697674418604651,0,0,0,0,0.36372762255312,0.272879370921867,0,0,0,0,0.0143884892086331,0,0,0,0.0539568345323741,0.0697674418604651,0,0.157520495231722,0,0.0107913669064748,0,0,0,0,0,0.359712230215827,0,0,0.0232558139534884,0,0,0,0,0,0,0,0.232558139534884,0,0.215827338129496,0.105738664882048,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0
"786",6,0,0,0,"C",33,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0754716981132075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102498725140235,0.027027027027027,0,0,0,0.0188679245283019,0,0,0,0,0.0810810810810811,0.027027027027027,0,0.326364099949006,0,0.540540540540541,0,0,0,0,0,0,0,0,0.0377358490566038,0.0754716981132075,0,0,0,0,0,0,0.264150943396226,0,0.216216216216216,0.169811320754717,0,0.0377358490566038,0,0,0,0,0,0,0,0,0,0,0
"787",7,0,0,1,"C",37,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303951367781155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522346054260948,0,0,0,0,0.473938984577282,0.263086795001689,0,0,0,0,0,0,0,0.037037037037037,0.185185185185185,0.0771135877518856,0,0.32387706855792,0,0,0,0,0,0,0,0,0,0,0.189012720927615,0,0,0,0,0,0,0.0303951367781155,0.343802769334684,0,0.0060790273556231,0.0151975683890578,0,0,0,0,0,0,0,0,0,0,0,0,0
"788",7,0,0,1,"C",38,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319775132275132,0,0,0,0,0,0,0,0,0,0.0446428571428571,0,0,0.259259259259259,0,0,0,0,0.185185185185185,0,0,0,0,0.297619047619048,0,0.0595238095238095,0.119047619047619,0,0,0,0,0,0.296957671957672,0,0.415013227513228,0,0,0.00297619047619048,0,0,0,0,0,0,0,0,0,0,0
"789",7,0,0,1,"C",39,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153846153846154,0,0,0.336923076923077,0,0,0,0,0.0307692307692308,0.3,0,0,0.02,0,0.14,0,0.08,0,0,0,0,0.08,0.0153846153846154,0,0,0,0.246153846153846,0,0,0.307692307692308,0,0,0,0,0,0.0461538461538462,0,0.361538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790",8,0,0,0,"C",43,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0.682795698924731,0,0,0,0,0,0.0483870967741935,0,0,0,0.274193548387097,0.1,0,0.132258064516129,0,0.0483870967741935,0,0,0,0,0,0.032258064516129,0,0,0.1,0.0333333333333333,0,0,0,0,0,0,0,0,0.483870967741935,0.0483870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0
"791",8,0,0,0,"C",44,"p cover",2013,0,0.0146163215590743,0,0,0,0,0,0,0,0,0,0.0243605359317905,0,0.00243605359317905,0,0,0,0,0,0.00243605359317905,0,0.0048721071863581,0,0,0,0,0,0,0,0,0,0,0.10353227771011,0.0133982947624848,0.0328867235079172,0,0,0.0121802679658952,0,0.259202869129788,0.0277777777777778,0,0,0,0,0.0730816077953715,0,0,0.00609013398294762,0.194444444444444,0.0713899039112194,0,0.222222222222222,0,0.0277777777777778,0.0316686967113276,0,0,0,0.121802679658953,0.121802679658953,0,0,0,0,0,0,0,0,0.146163215590743,0,0.0182704019488429,0,0.457842739206929,0.00365408038976857,0.00609013398294762,0,0,0,0,0,0,0,0,0,0,0,0
"792",8,0,0,0,"C",45,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0.00623052959501558,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116279069767442,0,0.0699847859161052,0.0116279069767442,0,0,0,0.233644859813084,0.0232558139534884,0,0,0,0.0388321379410273,0,0,0,0.0116279069767442,0,0.28783597768601,0,0,0,0,0,0,0,0,0,0.124610591900312,0,0,0,0.0739332029268999,0,0,0,0,0,0,0,0,0.745490110845468,0.0589726870970079,0,0,0,0,0,0.174418604651163,0,0,0,0,0,0,0
"793",1,1,0,1,"F",4,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0.19056586853197,0.156667563447224,0,0,0,0.0105820105820106,0,0,0,0,0,0.0169491525423729,0,0.195946551878755,0,0,0,0,0,0,0,0,0.0529100529100529,0,0.0169491525423729,0.0105820105820106,0.529100529100529,0,0,0,0,0.457627118644068,0.260425073984396,0,0.0508474576271186,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0
"794",1,1,0,1,"F",5,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338235294117647,0.208333333333333,0,0,0,0,0,0,0,0,0.0882352941176471,0.0138888888888889,0,0.236111111111111,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0.202614379084967,0.117647058823529,0,0,0,0,0,0.455065359477124,0,0.0882352941176471,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0
"795",1,1,0,1,"F",6,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0.586734693877551,0.244897959183673,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326530612244898,0,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0.321428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"796",2,1,0,0,"F",10,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.452784503631961,0,0,0,0,0.00423728813559322,0,0,0,0,0,0.306900726392252,0,0.190677966101695,0,0,0,0,0,0.0847457627118644,0,0.0211864406779661,0,0,0,0.0847457627118644,0,0,0,0,0,0,0.354721549636804,0,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"797",2,1,0,0,"F",11,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181159420289855,0,0,0,0,0.0036231884057971,0,0.454545454545455,0.181159420289855,0,0,0,0,0,0,0,0,0,0.407773386034256,0,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0.144927536231884,0,0,0,0,0,0.108695652173913,0,0.181159420289855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798",2,1,0,0,"F",12,"p cover",2013,0,0.00617283950617284,0,0,0,0,0,0,0,0,0,0.0123456790123457,0,0.0123456790123457,0,0,0,0,0,0.0123456790123457,0,0.0123456790123457,0,0,0,0,0,0,0,0,0,0,0.0617283950617284,0.0123456790123457,0.0555555555555556,0,0,0.00617283950617284,0,0.140232389251997,0.0941176470588235,0,0,0,0,0.302469135802469,0,0,0.0308641975308642,0,0.178213507625272,0,0,0,0,0.0432098765432099,0,0.0941176470588235,0.223529411764706,0,0,0,0,0,0,0.211764705882353,0,0,0,0.135802469135802,0,0.037037037037037,0,0.267901234567901,0.0185185185185185,0.0308641975308642,0,0,0,0,0,0,0,0,0,0,0,0
"799",3,1,0,1,"F",16,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0.00934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654205607476635,0,0,0,0,0.240516767454645,0.235294117647059,0,0,0,0.00934579439252336,0,0,0,0,0,0.0574491478834524,0,0.0147058823529412,0,0,0,0,0,0.294117647058824,0,0,0,0,0,0.0654205607476635,0,0,0,0,0,0,0.0588235294117647,0,0.92152281473337,0.0280373831775701,0,0,0,0,0,0,0,0,0,0,0,0,0
"800",3,1,0,1,"F",17,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631578947368421,0,0,0,0,0.0951267056530214,0.234567901234568,0,0,0,0.0105263157894737,0,0,0,0.0246913580246914,0.0493827160493827,0.00246913580246914,0,0,0,0.123456790123457,0.037037037037037,0,0.037037037037037,0.222222222222222,0,0,0,0,0.0148148148148148,0.242105263157895,0,0.00493827160493827,0,0,0,0,0.00246913580246914,0,0.393892137751787,0.221052631578947,0,0.0315789473684211,0.0631578947368421,0,0,0,0,0,0,0,0.0842105263157895,0,0
"801",3,1,0,1,"F",18,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217391304347826,0.66183574879227,0,0,0,0,0,0,0,0,0,0.464734299516908,0,0.523188405797101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884057971014493,0,0.0444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802",4,1,0,0,"F",22,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533783783783784,0.5,0,0,0,0,0,0,0,0,0,0.0675675675675676,0,0.202702702702703,0,0,0,0,0,0,0,0.675675675675676,0,0,0,0.0202702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803",4,1,0,0,"F",23,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408163265306122,0,0,0,0,0,0,0.128617363344051,0.134195157162543,0,0,0,0,0,0,0,0,0,0.62766585733972,0,0,0,0,0,0,0,0.321543408360129,0,0.0643086816720257,0,0,0,0.00321543408360129,0,0,0,0,0,0,0.277052300019686,0,0.40258547148763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804",4,1,0,0,"F",24,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746268656716418,0,0,0.0373134328358209,0,0,0.313658977838082,0.104929895974672,0,0,0,0,0,0,0,0,0,0.345092718227047,0,0,0,0,0,0,0.0151515151515152,0.186567164179104,0,0,0,0,0,0.0373134328358209,0.0303030303030303,0,0,0,0,0,0,0,0.86250565355043,0.0149253731343284,0,0.00373134328358209,0.0186567164179104,0,0,0.0186567164179104,0,0,0,0,0.00373134328358209,0,0
"805",5,1,0,1,"F",28,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112048192771084,0.05,0,0,0,0,0,0,0,0,0.271385542168675,0.145481927710843,0,0.120481927710843,0,0,0,0,0.123192771084337,0.340963855421687,0,0.240963855421687,0,0,0.025,0,0,0,0,0,0,0,0.0740963855421687,0,0.496385542168675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806",5,1,0,1,"F",29,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399038461538462,0,0,0,0,0,0,0,0,0,0.408653846153846,0,0.230769230769231,0,0,0,0,0.0128205128205128,0.243589743589744,0,0.243589743589744,0,0,0,0,0,0,0,0,0,0,0.294871794871795,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807",5,1,0,1,"F",30,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408831908831909,0.195156695156695,0,0,0,0,0,0,0,0,0,0.404558404558405,0,0.102564102564103,0,0,0,0,0,0.256410256410256,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0.106837606837607,0,0.507122507122507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808",6,1,0,0,"F",34,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.00344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172413793103448,0.0273972602739726,0.00344827586206897,0.00344827586206897,0.0684931506849315,0,0,0.0547945205479452,0.048181388757676,0,0,0,0.00344827586206897,0,0,0,0.00344827586206897,0,0.427019367028814,0,0,0,0,0,0,0,0,0,0.0172413793103448,0,0,0,0.195795937647615,0,0,0,0,0,0,0,0,0.532593292394898,0.0583372697213037,0,0.0547945205479452,0.164383561643836,0,0,0.133915918752952,0,0,0,0,0.0273972602739726,0,0
"809",6,1,0,0,"F",35,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159235668789809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636942675159236,0,0,0.0318471337579618,0,0.159235668789809,0.238853503184713,0,0,0,0,0.111464968152866,0,0,0,0.0159235668789809,0.318471337579618,0,0.875,0,0,0,0,0.0625,0,0,0,0,0,0,0.0159235668789809,0,0,0,0,0,0,0.0625,0,0.0318471337579618,0,0,0,0,0,0,0,0.00636942675159236,0,0,0.0477707006369427,0,0,0
"810",6,1,0,0,"F",36,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.00728155339805825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363666282705282,0,0,0,0,0,0.00728155339805825,0,0,0.00242718446601942,0,0.0593220338983051,0,0.188950139871647,0,0,0,0,0,0,0,0.121359223300971,0,0,0,0.0364077669902913,0,0,0.242718446601942,0,0,0,0.629628105973342,0,0.219598486095113,0.0485436893203883,0,0,0.0728155339805825,0,0,0,0,0,0,0,0,0,0
"811",7,1,0,1,"F",40,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0,0,0.0621042937723034,0,0.474962587774836,0.0958904109589041,0,0,0,0,0.26027397260274,0,0,0,0.0410958904109589,0.68044203982963,0,0,0,0,0,0,0,0,0,0,0,0,0.0420168067226891,0.0694140669966617,0,0,0,0,0,0,0.0420168067226891,0,0.108495452975711,0,0,0,0,0,0,0,0.0136986301369863,0,0,0.0547945205479452,0,0,0
"812",7,1,0,1,"F",41,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168080017395086,0,0,0,0,0,0.0410958904109589,0,0,0.331158947597304,0,0.158730158730159,0,0.0410958904109589,0,0,0,0,0,0,0,0.0952380952380952,0,0,0,0.131985214176995,0,0,0.0136986301369863,0,0,0,0.129810828440965,0,0.546640574037834,0.191780821917808,0,0,0.136986301369863,0,0,0,0,0,0,0,0,0,0
"813",7,1,0,1,"F",42,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123456790123457,0,0,0.143695608176482,0.0987654320987654,0,0,0,0,0,0,0,0,0.0123456790123457,0.238413276664643,0,0,0,0,0,0,0,0.246913580246914,0.0493827160493827,0.123456790123457,0,0,0,0.0904675166970249,0,0,0,0,0,0,0.0983606557377049,0,0.885853066180935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814",8,1,0,0,"F",46,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105263157894737,0,0.06,0,0,0.229473684210526,0.08,0,0,0,0.0105263157894737,0,0,0,0.168421052631579,0.06,0.12,0,0,0,0,0,0,0,0.02,0,0.166315789473684,0,0,0.0105263157894737,0.245263157894737,0,0,0,0,0,0,0,0,0.524210526315789,0.105263157894737,0,0.0105263157894737,0.0105263157894737,0,0,0,0,0,0,0,0.147368421052632,0,0
"815",8,1,0,0,"F",47,"p cover",2013,0.0137044163889801,0,0,0,0,0,0,0,0,0,0.0137044163889801,0,0,0,0,0,0,0,0,0,0,0.0162231504513384,0,0,0,0,0,0,0,0,0,0,0,0.201373570501087,0.100686785250544,0,0,0.230737942147338,0,0.0573363996182788,0,0,0,0,0,0.18740320082602,0,0,0.111856823266219,0,0.0545360679588868,0,0,0,0.0223713646532438,0,0,0,0,0,0.0894854586129754,0,0,0,0,0,0,0,0,0.142629182897639,0,0,0,0.103487116909936,0.172009198854836,0,0.137044163889801,0.121665806229565,0,0,0.11747313089595,0,0,0,0,0.106271804258381,0,0
"816",8,1,0,0,"F",48,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917832167832168,0,0,0,0,0.11013986013986,0,0,0,0,0,0.103146853146853,0,0,0.174825174825175,0,0.266608391608392,0,0.0402097902097902,0,0,0,0,0,0,0,0.0034965034965035,0,0,0,0,0,0,0,0,0,0,0,0,0.493881118881119,0.27534965034965,0,0,0.350524475524476,0,0,0,0,0,0,0,0.090034965034965,0,0
"817",1,0,1,1,"M",49,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0739461776613479,0,0.510253764123733,0,0,0,0,0,0.0111269879071737,0.164721759149004,0,0,0,0,0,0,0,0.0207456801884046,0,0,0,0,0,0.0252705670662327,0,0,0,0,0.171601704109444,0.0841073271413829,0.0103728400942023,0,0,0.0467703950676087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975761424677833,0.0163134079542748,0,0,0,0,0,0,0.226852954407134,0,0.226151729247704,0.122582096266307,0,0.191606467148263,0,0,0,0,0,0,0,0,0,0,0
"818",1,0,1,1,"M",50,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0270645620215433,0,0.609010229659237,0,0,0,0,0.0393740261499898,0,0,0,0,0,0,0,0,0,0.0108258248086173,0,0,0,0,0.107777250863763,0.00541291240430865,0,0,0.0270239143689452,0,0.116116794255132,0.104369622654292,0,0,0,0.0216516496172346,0.00541291240430865,0,0,0,0,0.0196870130749949,0,0.0324774744258519,0,0,0,0,0,0,0,0,0,0,0.00934218548878802,0,0,0,0,0,0.08853058735858,0,0.649983063478084,0,0,0.0560937605853262,0,0.053607479168078,0,0,0,0,0,0,0.016238737212926,0,0,0,0
"819",1,0,1,1,"M",51,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0132593913222659,0,0.411999749146651,0,0,0,0,0,0.0397781739667978,0.0378878147985558,0,0,0,0,0,0,0,0.0757487524525394,0,0,0,0,0,0.0151497504905079,0,0,0,0,0.0511203289762496,0.444556930271728,0,0,0,0.0577769017819547,0,0,0,0,0,0,0,0.0643797202985155,0,0,0,0,0,0,0,0,0,0,0.0293408828246087,0.00662969566113296,0,0,0,0,0.0776122344762092,0,0.605613739596305,0,0,0,0,0.0691459339359786,0,0,0,0,0,0,0,0,0,0,0
"820",2,0,1,0,"M",55,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0282706661033657,0,0.372757358118575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245176735671032,0,0,0,0,0.074813406562456,0,0,0,0,0,0.555640050697085,0,0,0,0,0.0564427545416139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14392339107168,0,0.14431770173215,0,0,0,0,0,0,0,0,0,0,0,0.599316997605971,0,0,0,0
"821",2,0,1,0,"M",56,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0467363851487022,0,0.391547491429008,0,0,0,0,0,0,0,0.0278884991055634,0,0,0,0,0,0,0.013046494107339,0.0118284673107495,0.0103216984670121,0,0.00666761807724348,0,0.0618671321940745,0,0,0,0,0.0855871254235713,0,0,0,0,0,0.129761339763099,0,0,0,0,0.034267375135659,0,0,0,0,0,0,0,0,0,0.115812111899159,0,0,0.0154825477005181,0,0,0,0,0,0.329355109572629,0,0.42232341100605,0,0,0.147454257617646,0,0,0,0,0,0,0,0,0.111553996422254,0,0,0.0384989396197234,0
"822",2,0,1,0,"M",57,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0423288619519492,0,0.621499421512008,0,0,0,0,0.0051991305736955,0,0,0.010398261147391,0,0,0,0,0,0,0.113165805792625,0,0,0,0,0,0.0051991305736955,0,0,0.00364520048602673,0,0.0802767060554864,0,0,0,0,0,0.051991305736955,0,0.0259956528684775,0.0051991305736955,0,0.0461144486452731,0,0,0,0,0,0,0,0.199890595576382,0,0,0,0,0.0666301985254607,0.0542810531870089,0,0,0,0.0351788471871929,0.0978249819676337,0.0168124585497621,0.398590328842588,0,0,0.101750954868255,0,0,0,0,0,0,0,0,0.0180275253784376,0,0,0,0
"823",3,0,1,1,"M",61,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0131026435374261,0,0.128536563319172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170552127073866,0,0,0,0,0,0.00499207020946151,0,0,0,0,0.325014585884151,0,0,0.218973153755762,0,0,0,0,0,0,0,0,0,0.273475056083752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238493586319673,0,0.522860805469501,0,0.0954779650431824,0.0967105749714445,0,0.065307782699087,0,0,0,0,0,0,0,0,0,0,0
"824",3,0,1,1,"M",62,"p cover",2013,0.0268555665381062,0,0,0,0,0,0,0,0,0,0,0.0478580796041113,0,0.293550658630024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341105103009865,0,0,0,0,0.163556020698878,0,0,0.0882480247559613,0,0.0419598038645658,0,0,0,0,0,0,0,0.0347048601016855,0,0,0,0,0,0,0,0,0,0,0.0198138134646071,0,0.0192194636639081,0,0,0,0.164531529610895,0,0.737381372302007,0,0,0.129994637931146,0,0.198215658533119,0,0,0,0,0,0,0,0,0,0,0
"825",3,0,1,1,"M",63,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0264550264550265,0,0.282875369616386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201523704621598,0,0,0,0,0.0544311349763642,0,0,0.0054811405492942,0,0,0,0,0.104574392058903,0,0,0,0,0,0,0,0,0,0,0.0160631511313048,0,0,0,0,0,0.027405702746471,0,0.991450469765216,0,0.0937497951128682,0.123161752653698,0,0.0673472197635766,0,0,0,0,0,0,0,0,0,0.0054811405492942,0
"826",4,0,1,0,"M",67,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0,0.0158359531585427,0,0.230905798207327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472585945527984,0,0,0,0,0,0.0141775783658395,0,0,0,0,0.224597869547966,0.112097996723947,0,0,0,0.00804260904068614,0.169469625288689,0,0,0,0.0413728901504746,0.104467437861816,0,0,0,0,0,0,0,0.0033167495854063,0,0,0,0,0.0113593586260924,0,0,0,0.0144268432886691,0,0.543092309414075,0.0236292972763992,0.317390552350721,0,0.0843176754265482,0.0767735962315213,0,0,0,0,0,0,0,0,0,0,0,0,0
"827",4,0,1,0,"M",68,"p cover",2013,0,0,0,0,0,0,0,0,0,0,0.0049225931301403,0.0111272375423319,0,0.0668118045476536,0,0,0,0,0,0,0,0.0109216255442671,0,0,0,0,0,0,0.333756652152879,0.00364054184808902,0.00364054184808902,0,0,0,0.0122036768263183,0,0,0,0,0.622097242380261,0.189888727624577,0,0,0,0,0.0953193033381713,0,0,0,0,0.0858853410740203,0,0.0395863570391872,0,0,0,0,0,0,0,0.0160498306724722,0,0,0,0,0,0,0,0,0.124092888243832,0,0.0794267053701016,0,0.0620948234155781,0.238534107402032,0,0,0,0,0,0,0,0,0,0,0,0,0
